verified,id,group,start,end,name_fr,name_en,wiki_fr,wiki_en,description_fr,description_en,background,foreground,border
true,cultures:africa:sultanate_of_bale,cultures-africa,1000,1332,Sultanate of Bale,Sultanate of Bale,https://en.wikipedia.org/wiki/Sultanate_of_Bale,https://en.wikipedia.org/wiki/Sultanate_of_Bale,,Former sultanate in southeastern Ethiopia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:jolof_empire,cultures-africa,1350,1549,Empire du Djolof,Jolof Empire,https://fr.wikipedia.org/wiki/Empire_du_Djolof,https://en.wikipedia.org/wiki/Jolof_Empire,empire d'Afrique de l'Ouest entre les fleuves Sénégal et Gambie (XIVe- XVIe siècle),West African state (1350–1549),oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_sine,cultures-africa,1350,1969,Royaume du Sine,Kingdom of Sine,https://fr.wikipedia.org/wiki/Royaume_du_Sine,https://en.wikipedia.org/wiki/Kingdom_of_Sine,ancien pays,Post-classical Serer kingdom in Senegal,oklch(76.9% 0.188 70.08),,
true,cultures:africa:burji_mamluks,cultures-africa,1382,1517,Burjites,Burji Mamluks,https://fr.wikipedia.org/wiki/Burjites,https://en.wikipedia.org/wiki/Burji_Mamluks,,Dynasty of Egyptian monarchs (1382–1517 CE),oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_kongo,cultures-africa,1390,1914,Royaume du Kongo,Kingdom of Kongo,https://fr.wikipedia.org/wiki/Royaume_du_Kongo,https://en.wikipedia.org/wiki/Kingdom_of_Kongo,"État pré-colonial de l’Ouest de l’Afrique centrale, du XIVe au début du XXe siècle",1390–1914 state in Central Africa; Portuguese vassal from 1857,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_kaffa,cultures-africa,1390,1897,Royaume de Kaffa,Kingdom of Kaffa,https://fr.wikipedia.org/wiki/Royaume_de_Kaffa,https://en.wikipedia.org/wiki/Kingdom_of_Kaffa,ancien État,1390–1897 kingdom in southern Ethiopia,oklch(76.9% 0.188 70.08),,
true,cultures:africa:ennarea,cultures-africa,1390,1710,Ennarea,Ennarea,https://en.wikipedia.org/wiki/Ennarea,https://en.wikipedia.org/wiki/Ennarea,,Medieval kingdom in western Ethiopia that lasted between 14th century to 18th century,oklch(76.9% 0.188 70.08),,
true,cultures:africa:kingdom_of_simien,cultures-africa,350,1329,Royaume du Simien,Kingdom of Simien,https://fr.wikipedia.org/wiki/Royaume_du_Simien,https://en.wikipedia.org/wiki/Kingdom_of_Simien,,Kingdom of Beta Israel in the Ethiopian Empire,oklch(76.9% 0.188 70.08),,
true,cultures:africa:sultanate_of_tuggurt,cultures-africa,1414,1854,Émirat de Touggourt,Sultanate of Tuggurt,https://fr.wikipedia.org/wiki/Émirat_de_Touggourt,https://en.wikipedia.org/wiki/Sultanate_of_Tuggurt,,Former North African sultanate,oklch(76.9% 0.188 70.08),,
true,cultures:africa:adal_sultanate,cultures-africa,1415,1577,Sultanat d'Adal,Adal Sultanate,https://fr.wikipedia.org/wiki/Sultanat_d'Adal,https://en.wikipedia.org/wiki/Adal_Sultanate,ancien pays,1415–1577 Muslim sultanate in the Horn of Africa,oklch(76.9% 0.188 70.08),,
true,cultures:africa:tunjur_kingdom,cultures-africa,1400,1650,Royaume Toundjour,Tunjur kingdom,https://fr.wikipedia.org/wiki/Royaume_Toundjour,https://en.wikipedia.org/wiki/Tunjur_kingdom,,Historical state of Darfur,oklch(76.9% 0.188 70.08),,
true,cultures:africa:sultanate_of_agadez,cultures-africa,1405,1906,Sultanat de l'Aïr,Sultanate of Agadez,https://fr.wikipedia.org/wiki/Sultanat_de_l'Aïr,https://en.wikipedia.org/wiki/Sultanate_of_Agadez,ancien pays,Historical country and sultanate in Niger,oklch(76.9% 0.188 70.08),,
true,cultures:africa:akpakip_oro,cultures-africa,1200,1909,Akpakip Oro,Akpakip Oro,https://en.wikipedia.org/wiki/Akpakip_Oro,https://en.wikipedia.org/wiki/Akpakip_Oro,,Early modern state in Nigeria,oklch(76.9% 0.188 70.08),,
true,cultures:asia:acheulean,cultures-asia,-1750000,-200000,Acheuléen,Acheulean,https://fr.wikipedia.org/wiki/Acheuléen,https://en.wikipedia.org/wiki/Acheulean,culture préhistorique,Archaeological culture associated with Homo erectus,oklch(65.6% 0.241 354.308),,
true,cultures:asia:soanian,cultures-asia,-774000,-114000,Soanian,Soanian,https://en.wikipedia.org/wiki/Soanian,https://en.wikipedia.org/wiki/Soanian,,Archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:madrasian_culture,cultures-asia,-1500000,-1400000,Madrasian culture,Madrasian culture,https://en.wikipedia.org/wiki/Madrasian_culture,https://en.wikipedia.org/wiki/Madrasian_culture,,Prehistoric archaeological culture of the Indian subcontinent,oklch(65.6% 0.241 354.308),,
true,cultures:asia:mal%27ta%e2%80%93buret%27_culture,cultures-asia,-24000,-15000,Culture de Malta-Buret,Mal'ta–Buret' culture,https://fr.wikipedia.org/wiki/Culture_de_Malta-Buret,https://en.wikipedia.org/wiki/Mal%27ta%E2%80%93Buret%27_culture,,Paleolithic archeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:s%c6%a1n_vi_culture,cultures-asia,-20000,-12000,Sơn Vi culture,Sơn Vi culture,https://en.wikipedia.org/wiki/S%C6%A1n_Vi_culture,https://en.wikipedia.org/wiki/S%C6%A1n_Vi_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:afontova_gora,cultures-asia,-20000,-14000,Afontova Gora,Afontova Gora,https://en.wikipedia.org/wiki/Afontova_Gora,https://en.wikipedia.org/wiki/Afontova_Gora,,Paleolithic archeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:hoabinhian,cultures-asia,-10000,-2000,Hoabinhien,Hoabinhian,https://fr.wikipedia.org/wiki/Hoabinhien,https://en.wikipedia.org/wiki/Hoabinhian,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:j%c5%8dmon_period,cultures-asia,-14000,-300,Période Jōmon,Jōmon period,https://fr.wikipedia.org/wiki/Période_Jōmon,https://en.wikipedia.org/wiki/J%C5%8Dmon_period,"subdivision traditionnelle de l'histoire du Japon, de 13 000 à 400 av. J.-C. environ",Japanese prehistorical period,oklch(65.6% 0.241 354.308),,
true,cultures:asia:k%c3%b6rtik_tepe,cultures-asia,-10700,-9250,Körtik Tepe,Körtik Tepe,https://en.wikipedia.org/wiki/K%C3%B6rtik_Tepe,https://en.wikipedia.org/wiki/K%C3%B6rtik_Tepe,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:khiamian_culture,cultures-asia,-10000,-9500,Khiamien,Khiamian culture,https://fr.wikipedia.org/wiki/Khiamien,https://en.wikipedia.org/wiki/Khiamian_culture,culture mésolithique du Proche-Orient,Neolithic archaeological culture of Southwest Asia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:b%e1%ba%afc_s%c6%a1n_culture,cultures-asia,-10000,-8000,Bắc Sơn culture,Bắc Sơn culture,https://en.wikipedia.org/wiki/B%E1%BA%AFc_S%C6%A1n_culture,https://en.wikipedia.org/wiki/B%E1%BA%AFc_S%C6%A1n_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:sultanian,cultures-asia,-12000,-8800,Néolithique précéramique A,Pre-Pottery Neolithic A,https://en.wikipedia.org/wiki/Sultanian,https://en.wikipedia.org/wiki/Sultanian,,Middle Eastern Neolithic culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:spirit_cave_\(thailand\),cultures-asia,-12000,-7000,Grotte de l'Esprit (Thaïlande),Spirit Cave (Thailand),https://en.wikipedia.org/wiki/Spirit_Cave_(Thailand),https://en.wikipedia.org/wiki/Spirit_Cave_(Thailand),,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:jeulmun_pottery_period,cultures-asia,-8000,-1500,Période de la céramique Jeulmun,Jeulmun pottery period,https://fr.wikipedia.org/wiki/Période_de_la_céramique_Jeulmun,https://en.wikipedia.org/wiki/Jeulmun_pottery_period,,Korean historical period,oklch(65.6% 0.241 354.308),,
true,cultures:asia:pengtoushan_culture,cultures-asia,-7500,-4850,Culture de Pengtoushan,Pengtoushan culture,https://fr.wikipedia.org/wiki/Culture_de_Pengtoushan,https://en.wikipedia.org/wiki/Pengtoushan_culture,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:bhirrana,cultures-asia,-7560,-2500,Bhirrana,Bhirrana,https://en.wikipedia.org/wiki/Bhirrana,https://en.wikipedia.org/wiki/Bhirrana,,"Archaeological site and village in Haryana, India",oklch(65.6% 0.241 354.308),,
true,cultures:asia:peiligang_culture,cultures-asia,-7000,-5000,Culture de Peiligang,Peiligang culture,https://fr.wikipedia.org/wiki/Culture_de_Peiligang,https://en.wikipedia.org/wiki/Peiligang_culture,culture archéologique de la néolithisation en Chine,7000–5000 BC Chinese archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:mehrgarh,cultures-asia,-8000,-2600,Mehrgarh,Mehrgarh,https://fr.wikipedia.org/wiki/Mehrgarh,https://en.wikipedia.org/wiki/Mehrgarh,site néolithique du Pakistan,"Neolithic archaeological site in Balochistan, Pakistan",oklch(65.6% 0.241 354.308),,
true,cultures:asia:lahuradewa,cultures-asia,-7000,-1800,Lahuradewa,Lahuradewa,https://en.wikipedia.org/wiki/Lahuradewa,https://en.wikipedia.org/wiki/Lahuradewa,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:bolshemys_culture,cultures-asia,-4000,-3000,Bolshemys culture,Bolshemys culture,https://en.wikipedia.org/wiki/Bolshemys_culture,https://en.wikipedia.org/wiki/Bolshemys_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:houli_culture,cultures-asia,-6500,-5500,Culture de Houli,Houli culture,https://fr.wikipedia.org/wiki/Culture_de_Houli,https://en.wikipedia.org/wiki/Houli_culture,culture archéologique,Prehistoric culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:cishan_culture,cultures-asia,-6500,-5000,Culture de Cishan,Cishan culture,https://fr.wikipedia.org/wiki/Culture_de_Cishan,https://en.wikipedia.org/wiki/Cishan_culture,,6500–5000 BC north Chinese archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:eridu_period,cultures-asia,-6500,-3700,Période d'Obeïd,Ubaid period,https://fr.wikipedia.org/wiki/P%C3%A9riode_d%27Obe%C3%AFd,https://en.wikipedia.org/wiki/Eridu_period,,Prehistoric period of Mesopotamia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:xinglongwa_culture,cultures-asia,-6200,-5200,Culture de Xinglongwa,Xinglongwa culture,https://fr.wikipedia.org/wiki/Culture_de_Xinglongwa,https://en.wikipedia.org/wiki/Xinglongwa_culture,culture néolithique du Nord-est de la Chine,Neolithic culture in Northern China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:%c4%90a_b%c3%bat_culture,cultures-asia,-5000,-1000,Đa Bút culture,Đa Bút culture,https://en.wikipedia.org/wiki/%C4%90a_B%C3%BAt_culture,https://en.wikipedia.org/wiki/%C4%90a_B%C3%BAt_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:hassuna_culture,cultures-asia,-6500,-5700,Période de Hassuna,Hassuna culture,https://fr.wikipedia.org/wiki/Période_de_Hassuna,https://en.wikipedia.org/wiki/Hassuna_culture,culture archéologique,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:dadiwan_culture,cultures-asia,-5800,-5400,Culture de Dadiwan,Dadiwan culture,https://fr.wikipedia.org/wiki/Culture_de_Dadiwan,https://en.wikipedia.org/wiki/Dadiwan_culture,,5800–5400 BC Chinese archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:hemudu_culture,cultures-asia,-5500,-3300,Culture de Hemudu,Hemudu culture,https://fr.wikipedia.org/wiki/Culture_de_Hemudu,https://en.wikipedia.org/wiki/Hemudu_culture,,"Neolithic culture just south of Hangzhou Bay, China",oklch(65.6% 0.241 354.308),,
true,cultures:asia:xinle_culture,cultures-asia,-5500,-4800,Culture de Xinle,Xinle culture,https://fr.wikipedia.org/wiki/Culture_de_Xinle,https://en.wikipedia.org/wiki/Xinle_culture,,Neolithic culture in northeast China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:kelteminar_culture,cultures-asia,-5500,-3500,Kelteminar culture,Kelteminar culture,https://en.wikipedia.org/wiki/Kelteminar_culture,https://en.wikipedia.org/wiki/Kelteminar_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:zhaobaogou_culture,cultures-asia,-5400,-4500,Culture de Zhaobaogou,Zhaobaogou culture,https://en.wikipedia.org/wiki/Zhaobaogou_culture,https://en.wikipedia.org/wiki/Zhaobaogou_culture,,Archaeological culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:beixin_culture,cultures-asia,-5300,-4100,Culture de Beixin,Beixin culture,https://en.wikipedia.org/wiki/Beixin_culture,https://en.wikipedia.org/wiki/Beixin_culture,,Archaeological culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:yangshao_culture,cultures-asia,-5000,-3000,Culture de Yangshao,Yangshao culture,https://fr.wikipedia.org/wiki/Culture_de_Yangshao,https://en.wikipedia.org/wiki/Yangshao_culture,,5000–3000 BC Chinese archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:majiabang_culture,cultures-asia,-5000,-3350,Culture de Majiabang,Majiabang culture,https://en.wikipedia.org/wiki/Majiabang_culture,https://en.wikipedia.org/wiki/Majiabang_culture,,Chinese Neolithic culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:daxi_culture,cultures-asia,-5000,-3300,Culture de Daxi,Daxi culture,https://fr.wikipedia.org/wiki/Culture_de_Daxi,https://en.wikipedia.org/wiki/Daxi_culture,culture du néolithique moyen chinois,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:qu%e1%bb%b3nh_v%c4%83n_culture,cultures-asia,-8000,-6000,Quỳnh Văn culture,Quỳnh Văn culture,https://en.wikipedia.org/wiki/Qu%E1%BB%B3nh_V%C4%83n_culture,https://en.wikipedia.org/wiki/Qu%E1%BB%B3nh_V%C4%83n_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:tahu_culture,cultures-asia,-5000,-3500,Tahu culture,Tahu culture,https://en.wikipedia.org/wiki/Tahu_culture,https://en.wikipedia.org/wiki/Tahu_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:bukit_kerang,cultures-asia,-5000,-3000,Bukit Kerang,Bukit Kerang,https://en.wikipedia.org/wiki/Bukit_Kerang,https://en.wikipedia.org/wiki/Bukit_Kerang,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:darkveti-meshoko,cultures-asia,-4500,-3000,Darkveti-Meshoko,Darkveti-Meshoko,https://en.wikipedia.org/wiki/Darkveti-Meshoko,https://en.wikipedia.org/wiki/Darkveti-Meshoko,,Chalcolithic culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:hongshan_culture,cultures-asia,-4700,-2900,Culture de Hongshan,Hongshan culture,https://fr.wikipedia.org/wiki/Culture_de_Hongshan,https://en.wikipedia.org/wiki/Hongshan_culture,,Neolithic culture in northeast China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:ghassulian,cultures-asia,-4400,-3500,Ghassoulien,Ghassulian,https://en.wikipedia.org/wiki/Ghassulian,https://en.wikipedia.org/wiki/Ghassulian,,Chalcolithic culture and archaeological stage,oklch(65.6% 0.241 354.308),,
true,cultures:asia:proto-indo-europeans,cultures-asia,-6400,-4500,Proto-Indo-Européens,Proto-Indo-Europeans,https://fr.wikipedia.org/wiki/Proto-Indo-Européens,https://en.wikipedia.org/wiki/Proto-Indo-Europeans,Locuteurs de l'indo-européen commun,Postulated prehistoric ethnolinguistic group,oklch(65.6% 0.241 354.308),,
true,cultures:asia:anau_culture,cultures-asia,-4500,-1000,Culture de Namazga,Anau culture,https://fr.wikipedia.org/wiki/Culture_de_Namazga,https://en.wikipedia.org/wiki/Anau_culture,Culture archéologique,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:levant_chalcolithic,cultures-asia,-4500,-3500,Levant Chalcolithic,Levant Chalcolithic,https://en.wikipedia.org/wiki/Levant_Chalcolithic,https://en.wikipedia.org/wiki/Levant_Chalcolithic,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:dawenkou_culture,cultures-asia,-4300,-2600,Culture de Beixin-Dawenkou,Dawenkou culture,https://fr.wikipedia.org/wiki/Culture_de_Beixin-Dawenkou,https://en.wikipedia.org/wiki/Dawenkou_culture,,Chinese Neolithic culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:beersheba_culture,cultures-asia,-4200,-3500,Beersheba culture,Beersheba culture,https://en.wikipedia.org/wiki/Beersheba_culture,https://en.wikipedia.org/wiki/Beersheba_culture,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:uruk_period,cultures-asia,-3900,-3100,Période d'Uruk,Uruk period,https://fr.wikipedia.org/wiki/P%C3%A9riode_d%27Uruk,https://en.wikipedia.org/wiki/Uruk_period,culture archéologique,Archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:anarta_tradition,cultures-asia,-3950,-1900,Tradition d'Anarta,Anarta tradition,https://en.wikipedia.org/wiki/Anarta_tradition,https://en.wikipedia.org/wiki/Anarta_tradition,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:songze_culture,cultures-asia,-3800,-3300,Culture de Songze,Songze culture,https://en.wikipedia.org/wiki/Songze_culture,https://en.wikipedia.org/wiki/Songze_culture,,Neolithic culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:hakra_ware_culture,cultures-asia,-3300,-2800,Culture de Hakra Ware,Hakra Ware culture,https://en.wikipedia.org/wiki/Hakra_Ware_culture,https://en.wikipedia.org/wiki/Hakra_Ware_culture,,Indus Valley material culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:botai_culture,cultures-asia,-3700,-3100,Culture de Botaï,Botai culture,https://fr.wikipedia.org/wiki/Culture_de_Bota%C3%AF,https://en.wikipedia.org/wiki/Botai_culture,,Archaeological culture of northern Central Asia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:qujialing_culture,cultures-asia,3400,-2500,Qujialing culture,Qujialing culture,https://en.wikipedia.org/wiki/Qujialing_culture,https://en.wikipedia.org/wiki/Qujialing_culture,,Chinese Neolithic civilization,oklch(65.6% 0.241 354.308),,
true,cultures:asia:majiayao_culture,cultures-asia,-3300,-2000,Culture de Majiayao,Majiayao culture,https://fr.wikipedia.org/wiki/Culture_de_Majiayao,https://en.wikipedia.org/wiki/Majiayao_culture,,3300–2000 BC Chinese archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:liangzhu_culture,cultures-asia,-3300,-2300,Culture de Liangzhu,Liangzhu culture,https://fr.wikipedia.org/wiki/Culture_de_Liangzhu,https://en.wikipedia.org/wiki/Liangzhu_culture,,Neolithic jade culture in the Yangtze River Delta,oklch(65.6% 0.241 354.308),,
true,cultures:asia:afanasievo_culture,cultures-asia,-3300,-2500,Culture d'Afanasievo,Afanasievo culture,https://fr.wikipedia.org/wiki/Culture_d'Afanasievo,https://en.wikipedia.org/wiki/Afanasievo_culture,,Chalcolithic archaeological culture of Siberia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:bronze_age_india,cultures-asia,-3300,-1000,Âge du bronze en Inde,Bronze Age India,https://en.wikipedia.org/wiki/Bronze_Age_India,https://en.wikipedia.org/wiki/Bronze_Age_India,,Overview of the Indian subcontinent during the Bronze Age,oklch(65.6% 0.241 354.308),,
true,cultures:asia:indus_valley_civilisation,cultures-asia,-3200,-1900,Civilisation de la vallée de l'Indus,Indus Valley Civilisation,https://fr.wikipedia.org/wiki/Civilisation_de_la_vallée_de_l'Indus,https://en.wikipedia.org/wiki/Indus_Valley_Civilisation,Civilisation antique,Bronze Age civilisation in South Asia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:lingjiatan_culture,cultures-asia,-3800,-3300,Lingjiatan culture,Lingjiatan culture,https://en.wikipedia.org/wiki/Lingjiatan_culture,https://en.wikipedia.org/wiki/Lingjiatan_culture,,Neolithic culture of China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:longshan_culture,cultures-asia,-3000,-1900,Culture de Longshan,Longshan culture,https://fr.wikipedia.org/wiki/Culture_de_Longshan,https://en.wikipedia.org/wiki/Longshan_culture,cultures archéologiques,Late Neolithic culture in northern China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:burzahom_archaeological_site,cultures-asia,-3000,-1000,Burzahom,Burzahom archaeological site,https://en.wikipedia.org/wiki/Burzahom_archaeological_site,https://en.wikipedia.org/wiki/Burzahom_archaeological_site,,"3000–1000 BCE site in Kashmir, India",oklch(65.6% 0.241 354.308),,
true,cultures:asia:ahar%e2%80%93banas_culture,cultures-asia,-3000,-1500,Culture Ahar–Banas,Ahar–Banas culture,https://en.wikipedia.org/wiki/Ahar%E2%80%93Banas_culture,https://en.wikipedia.org/wiki/Ahar%E2%80%93Banas_culture,,Chalcolithic archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:fergana_valley#history,cultures-asia,-500,-327,Empire Achaemenid,Achaemenid Empire,https://en.wikipedia.org/wiki/Fergana_Valley#History,https://en.wikipedia.org/wiki/Fergana_Valley#History,,Valley in Central Asia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:yingpu_culture,cultures-asia,-3500,-2000,Yingpu culture,Yingpu culture,https://en.wikipedia.org/wiki/Yingpu_culture,https://en.wikipedia.org/wiki/Yingpu_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:h%e1%bb%93ng_b%c3%a0ng_dynasty,cultures-asia,-2879,258,Dynastie Hong Bang,Hồng Bàng dynasty,https://fr.wikipedia.org/wiki/Dynastie_Hồng_Bàng,https://en.wikipedia.org/wiki/H%E1%BB%93ng_B%C3%A0ng_dynasty,dynastie légendaire du Viêt Nam,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:baodun_culture,cultures-asia,-2700,-1700,Culture de Baodun,Baodun culture,https://fr.wikipedia.org/wiki/Culture_de_Baodun,https://en.wikipedia.org/wiki/Baodun_culture,,Archaeological culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:poltavka_culture,cultures-asia,-2700,-2100,Culture de Poltavka,Poltavka culture,https://fr.wikipedia.org/wiki/Culture_de_Poltavka,https://en.wikipedia.org/wiki/Poltavka_culture,,Early to middle Bronze Age archaeological culture of the middle Volga,oklch(65.6% 0.241 354.308),,
true,cultures:asia:umm_al_nar_culture,cultures-asia,-2600,-2000,Culture d'Umm al-Nar,Umm Al Nar culture,https://en.wikipedia.org/wiki/Umm_Al_Nar_culture,https://en.wikipedia.org/wiki/Umm_Al_Nar_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:shijiahe_culture,cultures-asia,-2500,-2000,Shijiahe culture,Shijiahe culture,https://en.wikipedia.org/wiki/Shijiahe_culture,https://en.wikipedia.org/wiki/Shijiahe_culture,,Neolithic culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:chirand,cultures-asia,-2500,30,Chirand,Chirand,https://en.wikipedia.org/wiki/Chirand,https://en.wikipedia.org/wiki/Chirand,,Archaeological site in India,oklch(65.6% 0.241 354.308),,
true,cultures:asia:abashevo_culture,cultures-asia,-2300,-1850,Culture d'Abachevo,Abashevo culture,https://fr.wikipedia.org/wiki/Culture_d'Abachevo,https://en.wikipedia.org/wiki/Abashevo_culture,,Bronze Age culture of the Urals,oklch(65.6% 0.241 354.308),,
true,cultures:asia:philia_culture,cultures-asia,-2450,-2200,Culture de Philia,Philia culture,https://en.wikipedia.org/wiki/Philia_culture,https://en.wikipedia.org/wiki/Philia_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:kulli_culture,cultures-asia,-2500,-2000,Kulli culture,Kulli culture,https://en.wikipedia.org/wiki/Kulli_culture,https://en.wikipedia.org/wiki/Kulli_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:old_chos%c5%8fn,cultures-asia,-2333,-108,Période Gojoseon,Old Chosŏn,https://fr.wikipedia.org/wiki/P%C3%A9riode_Gojoseon,https://en.wikipedia.org/wiki/Old_Chos%C5%8Fn,Corée antique,? – 108 BCE state in East Asia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:bactria%e2%80%93margiana_archaeological_complex,cultures-asia,-2300,-1700,Civilisation de l'Oxus,Bactria–Margiana Archaeological Complex,https://fr.wikipedia.org/wiki/Civilisation_de_l%27Oxus,https://en.wikipedia.org/wiki/Bactria%E2%80%93Margiana_Archaeological_Complex,civilisation interculturelle entre la Bactriane et la Margiane,c. 2250–1700 BC Central Asian archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:margiana,cultures-asia,-281,651,Margiane,Margiana,https://fr.wikipedia.org/wiki/Margiane,https://en.wikipedia.org/wiki/Margiana,,Historical region in modern Turkmenistan,oklch(65.6% 0.241 354.308),,
true,cultures:asia:elunin_culture,cultures-asia,-2300,-1700,Culture d'Elunino,Elunin culture,https://en.wikipedia.org/wiki/Elunin_culture,https://en.wikipedia.org/wiki/Elunin_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:daimabad,cultures-asia,-1800,-1600,Daimabad,Daimabad,https://fr.wikipedia.org/wiki/Daimabad,https://en.wikipedia.org/wiki/Daimabad,site archéologique de l'Inde,Village in Maharashtra,oklch(65.6% 0.241 354.308),,
true,cultures:asia:qijia_culture,cultures-asia,-2200,-1600,Culture de Qijia,Qijia culture,https://fr.wikipedia.org/wiki/Culture_de_Qijia,https://en.wikipedia.org/wiki/Qijia_culture,,Bronze Age culture around the upper Yellow River region,oklch(65.6% 0.241 354.308),,
true,cultures:asia:glazkov_culture,cultures-asia,-2200,-1200,Culture de Glazkovo,Glazkov culture,https://en.wikipedia.org/wiki/Glazkov_culture,https://en.wikipedia.org/wiki/Glazkov_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:suyarganovo_culture,cultures-asia,-2000,-1000,Suyarganovo culture,Suyarganovo culture,https://en.wikipedia.org/wiki/Suyarganovo_culture,https://en.wikipedia.org/wiki/Suyarganovo_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:vakhsh_culture,cultures-asia,-1700,-1500,Vakhsh culture,Vakhsh culture,https://en.wikipedia.org/wiki/Vakhsh_culture,https://en.wikipedia.org/wiki/Vakhsh_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:sintashta_culture,cultures-asia,-2100,-1800,Culture de Sintachta,Sintashta culture,https://fr.wikipedia.org/wiki/Culture_de_Sintachta,https://en.wikipedia.org/wiki/Sintashta_culture,culture archéologique,Bronze Age archaeological culture of the Southern Urals,oklch(65.6% 0.241 354.308),,
true,cultures:asia:seima-turbino_culture,cultures-asia,-2300,-1700,Cultures de Seima-Turbino,Seima-Turbino culture,https://fr.wikipedia.org/wiki/Cultures_de_Seima-Turbino,https://en.wikipedia.org/wiki/Seima-Turbino_culture,Culture de l'Âge du bronze en Eurasie du Nord,Bronze Age archaeological culture of Eurasia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:xia_dynasty,cultures-asia,-2070,-1600,Dynastie Xia,Xia dynasty,https://fr.wikipedia.org/wiki/Dynastie_Xia,https://en.wikipedia.org/wiki/Xia_dynasty,dynastie en Chine,Traditional first dynasty in Chinese history,oklch(65.6% 0.241 354.308),,
true,cultures:asia:kaytha,cultures-asia,-2400,-2000,Kaytha,Kaytha,https://en.wikipedia.org/wiki/Kaytha,https://en.wikipedia.org/wiki/Kaytha,,"Village in Madhya Pradesh, India",oklch(65.6% 0.241 354.308),,
