id,group,type,name_fr,name_en,start,end,circa,wiki_fr,wiki_en,credits_url,credits_attribution,cover,background,foreground,border
1765209128-164,pterosaurs,range,Pterofiltrus,Pterofiltrus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Pterofiltrus,https://en.wikipedia.org/wiki/Pterofiltrus,https://www.pteros.com/pterosaurs/pterofiltrus.html,Pteros,https://pteros-img.imgix.net/pterofiltrus_julio-lacerda.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-165,pterosaurs,range,Pterorhynchus,Pterorhynchus,-174700000,-161500000,true,https://fr.wikipedia.org/wiki/Pterorhynchus,https://en.wikipedia.org/wiki/Pterorhynchus,https://www.pteros.com/pterosaurs/pterorhynchus.html,Pteros,https://pteros-img.imgix.net/pterorhynchus_elia-smaniotto.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-166,pterosaurs,range,Puntanipterus,Puntanipterus,-143100000,-100500000,true,https://en.wikipedia.org/wiki/Puntanipterus,https://en.wikipedia.org/wiki/Puntanipterus,https://www.pteros.com/pterosaurs/puntanipterus.html,Pteros,https://pteros-img.imgix.net/puntanipterus_julio-lacerda.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-167,pterosaurs,range,Qinglongopterus,Qinglongopterus,-174700000,-161500000,true,https://fr.wikipedia.org/wiki/Qinglongopterus,https://en.wikipedia.org/wiki/Qinglongopterus,https://www.pteros.com/pterosaurs/qinglongopterus.html,Pteros,https://pteros-img.imgix.net/qinglongopterus-guoi_julio-lacerda.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-168,pterosaurs,range,Quetzalcoatlus,Quetzalcoatlus,-100500000,-66000000,true,https://fr.wikipedia.org/wiki/Quetzalcoatlus,https://en.wikipedia.org/wiki/Quetzalcoatlus,https://www.pteros.com/pterosaurs/quetzalcoatlus.html,Pteros,https://pteros-img.imgix.net/quetzalcoatlus-northropi_julio-lacerda.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-169,pterosaurs,range,Radiodactylus,Radiodactylus,-100500000,-66000000,true,https://en.wikipedia.org/wiki/Radiodactylus,https://en.wikipedia.org/wiki/Radiodactylus,https://www.pteros.com/pterosaurs/radiodactylus.html,Pteros,https://pteros-img.imgix.net/radiodactylus_joshua-tedder.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-170,pterosaurs,range,Rhamphinion,Rhamphinion,-201400000,-174700000,true,https://en.wikipedia.org/wiki/Rhamphinion,https://en.wikipedia.org/wiki/Rhamphinion,https://www.pteros.com/pterosaurs/rhamphinion.html,Pteros,https://pteros-img.imgix.net/rhamphinion_julio-lacerda.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-171,pterosaurs,range,Rhamphorhynchus,Rhamphorhynchus,-161500000,-143100000,true,https://fr.wikipedia.org/wiki/Rhamphorhynchus,https://en.wikipedia.org/wiki/Rhamphorhynchus,https://www.pteros.com/pterosaurs/rhamphorhynchus.html,Pteros,https://pteros-img.imgix.net/rhamphorhynchus_chris-masnaghetti.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-172,pterosaurs,range,Santanadactylus,Santanadactylus,-143100000,-100500000,true,https://en.wikipedia.org/wiki/Santanadactylus,https://en.wikipedia.org/wiki/Santanadactylus,https://www.pteros.com/pterosaurs/santanadactylus.html,Pteros,http://pteros-img.imgix.net/santanadactylus_joshua-tedder.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-173,pterosaurs,range,Scaphognathus,Scaphognathus,-161500000,-143100000,true,https://fr.wikipedia.org/wiki/Scaphognathus,https://en.wikipedia.org/wiki/Scaphognathus,https://www.pteros.com/pterosaurs/scaphognathus.html,Pteros,https://pteros-img.imgix.net/scaphognathus_nathan-e-rogers.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-174,pterosaurs,range,Seazzadactylus,Seazzadactylus,-237000000,-201400000,true,https://fr.wikipedia.org/wiki/Seazzadactylus,https://en.wikipedia.org/wiki/Seazzadactylus,https://www.pteros.com/pterosaurs/seazzadactylus.html,Pteros,https://pteros-img.imgix.net/seazzadactylus_joshua-tedder.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-175,pterosaurs,range,Sericipterus,Sericipterus,-161500000,-143100000,true,https://fr.wikipedia.org/wiki/Sericipterus,https://en.wikipedia.org/wiki/Sericipterus,https://www.pteros.com/pterosaurs/sericipterus.html,Pteros,https://pteros-img.imgix.net/sericipterus_joschua-knueppe.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-176,pterosaurs,range,Serradraco,Serradraco,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Serradraco,https://en.wikipedia.org/wiki/Serradraco,https://www.pteros.com/pterosaurs/serradraco.html,Pteros,https://pteros-img.imgix.net/serradraco_franz-anthony.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-177,pterosaurs,range,Shenzhoupterus,Shenzhoupterus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Shenzhoupterus,https://en.wikipedia.org/wiki/Shenzhoupterus,https://www.pteros.com/pterosaurs/shenzhoupterus.html,Pteros,https://pteros-img.imgix.net/shenzhoupterus_joschua-knueppe.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-178,pterosaurs,range,Simurghia,Simurghia,-100500000,-66000000,true,https://fr.wikipedia.org/wiki/Simurghia,https://en.wikipedia.org/wiki/Simurghia,https://www.pteros.com/pterosaurs/simurghia.html,Pteros,http://pteros-img.imgix.net/simurghia_midiaou-diallo.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-179,pterosaurs,range,Sinomacrops,Sinomacrops,-237000000,-201400000,true,https://fr.wikipedia.org/wiki/Sinomacrops,https://en.wikipedia.org/wiki/Sinomacrops,https://www.pteros.com/pterosaurs/sinomacrops.html,Pteros,https://pteros-img.imgix.net/sinomacrops_balint-benke.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-180,pterosaurs,range,Sinopterus,Sinopterus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Sinopterus,https://en.wikipedia.org/wiki/Sinopterus,https://www.pteros.com/pterosaurs/sinopterus.html,Pteros,https://pteros-img.imgix.net/sinopterus_julio-lacerda.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-181,pterosaurs,range,Sinuiju Anurognathid,Sinuiju Anurognathid,-143100000,-100500000,true,,,https://www.pteros.com/pterosaurs/sinuiju-anurognathid.html,Pteros,https://pteros-img.imgix.net/sinuiju-anurognathid_franz-anthony.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-182,pterosaurs,range,Siroccopteryx,Siroccopteryx,-100500000,-66000000,true,https://fr.wikipedia.org/wiki/Siroccopteryx,https://en.wikipedia.org/wiki/Siroccopteryx,https://www.pteros.com/pterosaurs/siroccopteryx.html,Pteros,https://pteros-img.imgix.net/siroccopteryx_vitor-silva.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-183,pterosaurs,range,Sordes,Sordes,-161500000,-143100000,true,https://fr.wikipedia.org/wiki/Sordes,https://en.wikipedia.org/wiki/Sordes,https://www.pteros.com/pterosaurs/sordes.html,Pteros,https://pteros-img.imgix.net/sordes_chris-masnaghetti.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-184,pterosaurs,range,Tapejara,Tapejara,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Tapejara,https://en.wikipedia.org/wiki/Tapejara,https://www.pteros.com/pterosaurs/tapejara.html,Pteros,https://pteros-img.imgix.net/tapejara_chris-masnaghetti.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-185,pterosaurs,range,Targaryendraco,Targaryendraco,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Targaryendraco,https://en.wikipedia.org/wiki/Targaryendraco,https://www.pteros.com/pterosaurs/targaryendraco.html,Pteros,https://pteros-img.imgix.net/targaryendraco_vitor-silva.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-186,pterosaurs,range,Tendaguripterus,Tendaguripterus,-161500000,-143100000,true,https://fr.wikipedia.org/wiki/Tendaguripterus,https://en.wikipedia.org/wiki/Tendaguripterus,https://www.pteros.com/pterosaurs/tendaguripterus.html,Pteros,https://pteros-img.imgix.net/tendaguripterus-recki_fabrizio-de-rossi.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-187,pterosaurs,range,Tethydraco,Tethydraco,-100500000,-66000000,true,https://fr.wikipedia.org/wiki/Tethydraco,https://en.wikipedia.org/wiki/Tethydraco,https://www.pteros.com/pterosaurs/tethydraco.html,Pteros,https://pteros-img.imgix.net/tethydraco_joschua-knueppe.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-188,pterosaurs,range,Thalassodromeus,Thalassodromeus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Thalassodromeus,https://en.wikipedia.org/wiki/Thalassodromeus,https://www.pteros.com/pterosaurs/thalassodromeus.html,Pteros,https://pteros-img.imgix.net/thalassodromeus_nathan-e-rogers.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-189,pterosaurs,range,Tropeognathus,Tropeognathus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Tropeognathus,https://en.wikipedia.org/wiki/Tropeognathus,https://www.pteros.com/pterosaurs/tropeognathus.html,Pteros,https://pteros-img.imgix.net/tropeognathus_joshua-tedder.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-190,pterosaurs,range,Tupandactylus,Tupandactylus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Tupandactylus,https://en.wikipedia.org/wiki/Tupandactylus,https://www.pteros.com/pterosaurs/tupandactylus.html,Pteros,https://pteros-img.imgix.net/tupandactylus_elia-smaniotto.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-191,pterosaurs,range,Tupuxuara,Tupuxuara,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Tupuxuara,https://en.wikipedia.org/wiki/Tupuxuara,https://www.pteros.com/pterosaurs/tupuxuara.html,Pteros,https://pteros-img.imgix.net/tupuxuara_nathan-e-rogers.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-192,pterosaurs,range,Uktenadactylus,Uktenadactylus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Uktenadactylus,https://en.wikipedia.org/wiki/Uktenadactylus,https://www.pteros.com/pterosaurs/uktenadactylus.html,Pteros,https://pteros-img.imgix.net/uktenodactylus_joschua-knueppe.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-193,pterosaurs,range,Unwindia,Unwindia,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Unwindia,https://en.wikipedia.org/wiki/Unwindia,https://www.pteros.com/pterosaurs/unwindia.html,Pteros,https://pteros-img.imgix.net/unwindia_franz-anthony.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-194,pterosaurs,range,Vectidraco,Vectidraco,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Vectidraco,https://en.wikipedia.org/wiki/Vectidraco,https://www.pteros.com/pterosaurs/vectidraco.html,Pteros,https://pteros-img.imgix.net/vectidraco_nathan-e-rogers.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-195,pterosaurs,range,Vesperopterylus,Vesperopterylus,-143100000,-100500000,true,https://en.wikipedia.org/wiki/Vesperopterylus,https://en.wikipedia.org/wiki/Vesperopterylus,https://www.pteros.com/pterosaurs/vesperopterylus.html,Pteros,https://pteros-img.imgix.net/vesperopterylus_joschua-knueppe.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-196,pterosaurs,range,Volgadraco,Volgadraco,-100500000,-66000000,true,https://fr.wikipedia.org/wiki/Volgadraco,https://en.wikipedia.org/wiki/Volgadraco,https://www.pteros.com/pterosaurs/volgadraco.html,Pteros,https://pteros-img.imgix.net/volgadraco_fabrizio-de-rossi.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-197,pterosaurs,range,Wenupteryx,Wenupteryx,-161500000,-143100000,true,https://fr.wikipedia.org/wiki/Wenupteryx,https://en.wikipedia.org/wiki/Wenupteryx,https://www.pteros.com/pterosaurs/wenupteryx.html,Pteros,https://pteros-img.imgix.net/wenupteryx_julio-lacerda.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-198,pterosaurs,range,Wightia,Wightia,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Wightia,https://en.wikipedia.org/wiki/Wightia,https://www.pteros.com/pterosaurs/wightia.html,Pteros,http://pteros-img.imgix.net/wightia_dan-folkes.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-199,pterosaurs,range,Wukongopterus,Wukongopterus,-174700000,-161500000,true,https://fr.wikipedia.org/wiki/Wukongopterus,https://en.wikipedia.org/wiki/Wukongopterus,https://www.pteros.com/pterosaurs/wukongopterus.html,Pteros,https://pteros-img.imgix.net/wukongopterus_joschua-knueppe.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-200,pterosaurs,range,Xericeps,Xericeps,-100500000,-66000000,true,https://fr.wikipedia.org/wiki/Xericeps,https://en.wikipedia.org/wiki/Xericeps,https://www.pteros.com/pterosaurs/xericeps.html,Pteros,https://pteros-img.imgix.net/xericeps_joschua-knuppe.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-201,pterosaurs,range,Yixianopterus,Yixianopterus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Yixianopterus,https://en.wikipedia.org/wiki/Yixianopterus,https://www.pteros.com/pterosaurs/yixianopterus.html,Pteros,https://pteros-img.imgix.net/yixianopterus_joschua-knueppe.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-202,pterosaurs,range,Zhejiangopterus,Zhejiangopterus,-100500000,-66000000,true,https://fr.wikipedia.org/wiki/Zhejiangopterus,https://en.wikipedia.org/wiki/Zhejiangopterus,https://www.pteros.com/pterosaurs/zhejiangopterus.html,Pteros,https://pteros-img.imgix.net/zhejiangopterus_chris-masnaghetti.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
1765209128-203,pterosaurs,range,Zhenyuanopterus,Zhenyuanopterus,-143100000,-100500000,true,https://fr.wikipedia.org/wiki/Zhenyuanopterus,https://en.wikipedia.org/wiki/Zhenyuanopterus,https://www.pteros.com/pterosaurs/zhenyuanopterus.html,Pteros,https://pteros-img.imgix.net/zhenyuanopterus_antonin-jury.png?w=300&fm=jpg&auto=compress,oklch(60.6% 0.25 292.717),,
